MaskID,long,lat,imageLat,imageLong,imageYear,imageMonth,panoid,dist,ht_ndx_c
3889,-79.94000167,37.29619833,37.29618842,-79.9399807,2019,6,XRRBgfPpwtRff-akIc0rgg,2.157397154,29.0253969
3890,-79.94005,37.29615167,37.29611459,-79.94005644,2019,6,KdCR_NBKwwAYlvX9hHLaqA,4.16189652,29.0253969
3892,-79.940125,37.29608167,37.29604147,-79.94013097,2019,6,wmJWFRfoIllIt4Bo5A5vCA,4.500979662,29.0253969
3895,-79.94021833,37.295995,37.29597047,-79.94020671,2019,6,pi7BLWd1xRCVVzjH9kY2pw,2.914725785,29.04297096
3897,-79.94030833,37.29591167,37.29589985,-79.94028312,2019,6,HelUvIKzuNujuOJKgwW91Q,2.588022757,29.0959833
3898,-79.94036,37.29586333,37.29583016,-79.94035621,2019,6,#NAME?,3.703237264,29.0959833
3899,-79.94041833,37.29581,37.29576215,-79.94043092,2019,6,HJIq0dFVKLWvOdtM_77Heg,5.436485564,29.05177613
3900,-79.940535,37.29570667,37.29569565,-79.94050546,2019,6,4Y4PB14egckDe_2CGsDyZw,2.886504924,29.05177613
3901,-79.94063833,37.29562167,37.29562992,-79.94057572,2019,6,z-K4kI9mOChESuBrhxf-UQ,5.613315186,29.08711768
3902,-79.94067167,37.29559167,37.29554502,-79.94067135,2019,6,92bIHr8NPOI9vlxmL-Q6Ng,5.186807893,29.14943086
3905,-79.94075167,37.29551667,37.2955271,-79.940799,2019,6,PlSqMx-kAR4iYfV8aVfk7w,4.343954984,29.13156664
3905,-79.94075167,37.29551667,37.29550958,-79.94079823,2015,11,oTAZFonRmVnFfZUudBYlwQ,4.19311724,29.13156664
3945,-79.94336667,37.29538667,37.29539759,-79.94338907,2019,6,L6xuuZgmBKTt4Zzwb2gd6w,2.324057136,29.16734343
3945,-79.94336667,37.29538667,37.29537468,-79.9433785,2015,11,AF1QipPCp6q1dTM4jkAeyKjR9vgZKxkTI8ZnPR3s8ViZ,1.694868829,29.16734343
3976,-79.94627167,37.29738,37.29742855,-79.94630426,2019,6,FuyLsTJo5PgwyW8RADsPXw,6.120432046,29.29408546
3976,-79.94627167,37.29738,37.29740316,-79.94627933,2016,6,Ci9rg0VxbsMdUPM17hFztw,2.662565166,29.29408546
3976,-79.94627167,37.29738,37.29738902,-79.94624911,2015,8,hjm6N87hFcFug33SoEIeMw,2.233478159,29.29408546
3976,-79.94627167,37.29738,37.29739973,-79.94628087,2015,11,qYUAVNlEo1w64K9vF_VKyA,2.34022427,29.29408546
3977,-79.94631333,37.29737167,37.29735865,-79.9463116,2016,6,LBMlz4oFX5VWH8OOZqvDUw,1.455401306,29.29408546
3977,-79.94631333,37.29737167,37.29735126,-79.94632339,2015,8,srbI2_2MWeAEszAL7jG5Ug,2.437762104,29.29408546
3977,-79.94631333,37.29737167,37.29735181,-79.94627686,2015,11,jRnEPNQgo9E7Bqm9_aI0Lg,3.909914912,29.29408546
3979,-79.94640333,37.29730333,37.29726999,-79.94637726,2016,6,AZcufz6AFRHSTMsDvwB_NQ,4.366484222,29.29408546
3979,-79.94640333,37.29730333,37.29727511,-79.94633414,2015,8,EWqhZDRGNQFbmWi6ElZxYA,6.877687599,29.29408546
3979,-79.94640333,37.29730333,37.29726795,-79.94637615,2015,11,iS906RvC08ZyJ1dIsQkHYw,4.610506247,29.29408546
3981,-79.946485,37.29717833,37.29718107,-79.94644377,2016,6,lRGgJtkE7xDnmrDR36lPmw,3.660087198,29.23947729
3981,-79.946485,37.29717833,37.29719464,-79.94639365,2015,8,fed4Jb4Z8Fg2BpbnzSfD2A,8.281378439,29.23947729
3981,-79.946485,37.29717833,37.29717958,-79.94644061,2015,11,xrEnNJYs9v4RkDVnv8Fidg,3.929317313,29.23947729
3982,-79.94652833,37.297105,37.29709195,-79.94650985,2016,6,-6boOJZwkii_bZLMN32w6A,2.186114177,29.24854843
3982,-79.94652833,37.297105,37.29707103,-79.94648347,2015,8,U6RD_vDSp-goesOtGbKm2w,5.478589903,29.24854843
3982,-79.94652833,37.297105,37.29709538,-79.94650558,2015,11,r_rCdoNwjfySmm48sAmoXQ,2.27912796,29.24854843
3983,-79.94657833,37.297025,37.29700307,-79.94657584,2016,6,FZZCg7t2YTDrJhX6GTpdgw,2.448708143,29.24854843
3983,-79.94657833,37.297025,37.29698859,-79.94654348,2015,8,jxk0JpN_lbszEI_yg9aMrA,5.088606897,29.24854843
3983,-79.94657833,37.297025,37.29701285,-79.94657123,2015,11,B0dMc3zqi4N2x3-eHzAD-Q,1.489550882,29.24854843
3984,-79.94663667,37.29694167,37.29691423,-79.94664047,2016,6,ZwYRAFP2wdfmb8Rtr6o1CQ,3.069645116,29.22137129
3984,-79.94663667,37.29694167,37.29690748,-79.94660308,2015,8,TtFwNZjFz8P8_Gkwlj73pg,4.825356339,29.22137129
3984,-79.94663667,37.29694167,37.29693118,-79.94663552,2015,11,Tn3dkR8260WxLOSw2eYiUw,1.171281887,29.22137129
3985,-79.94669833,37.29685333,37.29682611,-79.94670595,2016,6,m4eIR2MdC2Rt0oNQ7kgXvQ,3.100734518,29.22137129
3985,-79.94669833,37.29685333,37.29682655,-79.9466619,2015,8,iA0QmTgGOnJ9bTgGcSH7hg,4.387855123,29.22137129
3985,-79.94669833,37.29685333,37.29685015,-79.94669699,2015,11,YsuTfYGVMbl6lR2Afw-86w,0.373226725,29.22137129
3986,-79.94676167,37.296765,37.29673994,-79.94677058,2016,6,6h_TY9yKZNNnbLPYisoWuA,2.895897266,29.21233642
3986,-79.94676167,37.296765,37.29674639,-79.94672132,2015,8,Ki6WM9R0w1J03gxruJmMmQ,4.125438116,29.21233642
3986,-79.94676167,37.296765,37.29676903,-79.94675547,2015,11,R0n1OLEbGLf189QjW9INnA,0.707855162,29.21233642
3987,-79.946825,37.29668,37.2966559,-79.94683367,2016,6,30qGQxxNzWIZJbG8Pgkv8g,2.787586862,29.21233642
3987,-79.946825,37.29668,37.29666589,-79.94678142,2015,8,jn3dLKSdVKbnPHa_T4jT4Q,4.161425311,29.21233642
3987,-79.946825,37.29668,37.2966466,-79.94684213,2015,11,YBBcgXFCjaOw6cI0NHHU8Q,4.010637833,29.21233642
3988,-79.94688667,37.29659833,37.29659423,-79.94688403,2019,6,AF1QipNooJCd-CBZclE4NDQnRXeG5f0NihSeNXPDOxcb,0.511701599,29.23947729
3988,-79.94688667,37.29659833,37.29658894,-79.94690855,2017,6,P5zzEn3N39hdwhYgfHqsxA,2.198847738,29.23947729
3988,-79.94688667,37.29659833,37.29661459,-79.94686458,2016,6,QswxcgwwBhOCSzRVbO4Exg,2.662274599,29.23947729
3988,-79.94688667,37.29659833,37.29658616,-79.94684102,2015,8,w36Tzjs2ZQFxBnj6hdsnww,4.259110068,29.23947729
3988,-79.94688667,37.29659833,37.29660587,-79.94687124,2015,11,fIw_3NgLU_qTvJYya0v05g,1.601886747,29.23947729
3989,-79.94695,37.29651333,37.29654986,-79.94692392,2019,6,kWJYrUZsaBN99RlatPx8Jg,4.671592954,29.23947729
3989,-79.94695,37.29651333,37.29656344,-79.94692024,2017,6,FF0chy1TE7huPoKle2_5gA,6.162612616,29.23947729
3989,-79.94695,37.29651333,37.29653361,-79.94692665,2016,6,SMry3JhGXo06o1l9cFwdSQ,3.058407783,29.23947729
3989,-79.94695,37.29651333,37.29654667,-79.94687149,2015,8,6Od3pIYJc2RlKs2eCcbYFQ,7.87208397,29.23947729
3989,-79.94695,37.29651333,37.29652489,-79.9469304,2015,11,jJRGtjRxOR_s1ioJCruMyg,2.157739607,29.23947729
3990,-79.947015,37.29643,37.29641573,-79.94694261,2019,6,gJj3GY3w4WZYYozWp1lDSw,6.596791474,29.41415415
3990,-79.947015,37.29643,37.29645304,-79.94697932,2017,6,0O_C0naPfcSC18JrBzQViA,4.065106723,29.41415415
3990,-79.947015,37.29643,37.29645379,-79.94698897,2016,6,x9wGKRKsDxEgjbIO-ZSbiQ,3.506806838,29.41415415
3990,-79.947015,37.29643,37.29642854,-79.94696302,2015,8,k5dj-DFJT7k4W8d98O35Yg,4.601122,29.41415415
3990,-79.947015,37.29643,37.29644335,-79.94699443,2015,11,ZKf5NkRM7yOy58UM7bVS9w,2.347813923,29.41415415
3991,-79.94708333,37.29634833,37.29634471,-79.94700306,2019,6,5SEyXIR1kYui8FTw8ubGoQ,7.112030317,29.41415415
3991,-79.94708333,37.29634833,37.29638223,-79.94699392,2017,6,SslBdyabwpuOUY9C-Nt6hw,8.761009412,29.41415415
3991,-79.94708333,37.29634833,37.2963734,-79.94705223,2016,6,5AG5aliKrWRdYeN27hA8Dg,3.915988169,29.41415415
3991,-79.94708333,37.29634833,37.29635164,-79.94702449,2015,8,avmq-U8EZdwP4lZmc7IFGg,5.218072278,29.41415415
3991,-79.94708333,37.29634833,37.29636126,-79.94706051,2015,11,etV58mmpzlFP4xp3yS4V0Q,2.477817692,29.41415415
3992,-79.947225,37.29618,37.2961328,-79.94721573,2019,6,0_GLP7rluhS27rVqKJWe1A,5.312027831,29.28495387
3992,-79.947225,37.29618,37.29614877,-79.94723152,2017,6,0qrTMPQHVpy2GdE-zpwgvA,3.519809422,29.28495387
3992,-79.947225,37.29618,37.29617039,-79.94721504,2016,6,1duHGVsXeghyI8YA7XLunA,1.384773126,29.28495387
3992,-79.947225,37.29618,37.29611907,-79.94721103,2015,8,OW79onwiNi2L5qjOOkQWTQ,6.886937744,29.28495387
3992,-79.947225,37.29618,37.29616924,-79.94721666,2015,11,clYU2EfAUSXZDLwyv9zdXQ,1.405745033,29.28495387
3993,-79.947295,37.29609833,37.29605382,-79.94727942,2019,6,Po2YCr_7JlwB3XalGvg8MA,5.137843055,29.28495387
3993,-79.947295,37.29609833,37.29604446,-79.94731835,2017,6,MUgrRdCYbOPRPX91pWHndg,6.335903282,29.28495387
3993,-79.947295,37.29609833,37.29609147,-79.94727942,2016,6,zcUNTxEDzOTVNReTFC05wg,1.575751534,29.28495387
3993,-79.947295,37.29609833,37.29603834,-79.94727506,2015,8,cURpvgJKrIkGWkdMVOM9bg,6.899924561,29.28495387
3993,-79.947295,37.29609833,37.29609488,-79.94727771,2015,11,P-L5uiLFUVzjaZkIZaetSA,1.577136177,29.28495387
3994,-79.94736167,37.296015,37.29596293,-79.94733329,2019,6,7SY-wbH-43OWtY_RJM42ew,6.310949141,29.47175434
3994,-79.94736167,37.296015,37.29597684,-79.9473221,2017,6,XonxEoqzw6-vVt-s58zV6A,5.500574629,29.47175434
3994,-79.94736167,37.296015,37.29597462,-79.94736983,2016,6,TjVCDStB6zG9VW2YtU-vMQ,4.548175415,29.47175434
3994,-79.94736167,37.296015,37.29595683,-79.94733943,2015,8,1C7TZCDzqWjqPD--qjnxiQ,6.760713228,29.47175434
3994,-79.94736167,37.296015,37.29598044,-79.94736803,2015,11,vUe5okCUatrjHtxPeAC7tw,3.883858648,29.47175434
3995,-79.94748833,37.29583833,37.29581895,-79.94746835,2019,6,mY1EKIKw2VKdf0X4CQPKhA,2.787035583,29.4814004
3995,-79.94748833,37.29583833,37.2958216,-79.94743881,2017,6,e5O69JwBwiAuflwH7kpruQ,4.759267585,29.4814004
3995,-79.94748833,37.29583833,37.29582145,-79.94748158,2016,6,XHYkkT_Q8dQU45ZqWQ_uag,1.969089521,29.4814004
3995,-79.94748833,37.29583833,37.29583608,-79.94743241,2015,8,v4x0GAWfPJddXLTKvIK0og,4.953235228,29.4814004
3995,-79.94748833,37.29583833,37.2958179,-79.94748824,2015,11,l6bNtOMmQPD8lTpwBm26ug,2.271318452,29.4814004
3996,-79.94755,37.29574333,37.29573844,-79.94750096,2019,6,Ca_2RJVHtzD9vW2tLy2Ixg,4.371718855,29.4814004
3996,-79.94755,37.29574333,37.2957165,-79.94751078,2017,6,hgjbEykoco0LPFjZ9szWVw,4.575689486,29.4814004
3996,-79.94755,37.29574333,37.29574405,-79.94753631,2016,6,5A18A-xd16AKNs0_4PXfRQ,1.213926538,29.4814004
3996,-79.94755,37.29574333,37.2957539,-79.94749089,2015,8,cuFc8ZDY51CJ3cw1Up2P5Q,5.359472328,29.4814004
3996,-79.94755,37.29574333,37.29573166,-79.9475492,2015,11,Xj6vGcV92efJ92FQlR7Vqw,1.299731501,29.4814004
3997,-79.94761333,37.29564833,37.29565683,-79.94754519,2019,6,Ko-rVMajvm36wI2bYKIQfg,6.101521074,29.66115262
3997,-79.94761333,37.29564833,37.29563893,-79.9475655,2017,6,YIilGh1dijzmQWPKTBWL0A,4.357688685,29.66115262
3997,-79.94761333,37.29564833,37.29566442,-79.94759248,2016,6,kyhj51Ppz8OOOhW-eqEpuQ,2.569680973,29.66115262
3997,-79.94761333,37.29564833,37.29567047,-79.94754698,2015,8,gAXEw7fqpxqLG35RbjyOHg,6.364838201,29.66115262
3997,-79.94761333,37.29564833,37.29568676,-79.94757968,2015,11,mo1Nh8lDiouKLys5xdRyfw,5.207795465,29.66115262
3998,-79.94767333,37.29555167,37.29549609,-79.94765814,2019,6,45Tu4EYIx2PpfHtgpvXWWA,6.324303543,29.66115262
3998,-79.94767333,37.29555167,37.29547644,-79.94767299,2017,6,qijtV6JSG0VjDnNKQq3Rxg,8.365445671,29.66115262
3998,-79.94767333,37.29555167,37.29549574,-79.94770697,2016,6,eDTjVCrywId4OKXXsBvJQw,6.89416142,29.66115262
3998,-79.94767333,37.29555167,37.29549854,-79.94766027,2015,8,zJSGK1Nqtl-Ml6eRhOHN4Q,6.019906633,29.66115262
3998,-79.94767333,37.29555167,37.29551146,-79.94769613,2015,11,sYPxXbxs-_0bTy5nLRCxDQ,4.905042723,29.66115262
4000,-79.94779167,37.29537,37.29532254,-79.94775529,2019,6,UJHhUiR1hrp7UVTHiO8oQg,6.181358381,29.8211849
4000,-79.94779167,37.29537,37.29531143,-79.94777945,2017,6,Plw8rK5-4SExKmVBTseyNA,6.601471297,29.8211849
4000,-79.94779167,37.29537,37.29532504,-79.94781864,2016,6,uo_Om1bcp2vmz7RRLEK-HQ,5.53920867,29.8211849
4000,-79.94779167,37.29537,37.29533192,-79.94776776,2015,8,1CqBelORKTS0Tj2nWMuZnw,4.732981346,29.8211849
4000,-79.94779167,37.29537,37.29534706,-79.94779934,2015,11,U24kr5XQVZT7H54JO8BJTA,2.639147262,29.8211849
4002,-79.94791167,37.29519667,37.2951621,-79.94788976,2019,6,KkfOsAOmIA-NDUudm-Gf4A,4.304678534,29.79995204
4002,-79.94791167,37.29519667,37.29514837,-79.94788506,2017,6,o6TqemPdqnpsPpUDsxO5tg,5.863587438,29.79995204
4002,-79.94791167,37.29519667,37.29516383,-79.94792134,2016,6,7wHTc6GAGpHPFZzt913eWg,3.750079179,29.79995204
4002,-79.94791167,37.29519667,37.29516316,-79.94787277,2015,8,TIi7t3J7KIsSGtmFKvRr8A,5.072411139,29.79995204
4002,-79.94791167,37.29519667,37.29517887,-79.9479082,2015,11,22r9YJDRjJgodIPm93X-YQ,2.003084277,29.79995204
4003,-79.94797167,37.29511,37.29508222,-79.94793056,2019,6,jgq47z80wsb6qFjdXKj9lQ,4.771415579,29.77878026
4003,-79.94797167,37.29511,37.29506623,-79.94793919,2017,6,nthJVZuyug9oZCDF1gQJxQ,5.651999902,29.77878026
4003,-79.94797167,37.29511,37.29507927,-79.94797359,2016,6,bqPNUF3sIdn8Ili2W9aKjQ,3.421483767,29.77878026
4003,-79.94797167,37.29511,37.2950707,-79.94793193,2015,8,lI9HZXgREi8Uzk83jaUjdg,5.60849621,29.77878026
4003,-79.94797167,37.29511,37.29509198,-79.94796634,2015,11,eTdXklaodVLvSt7Tq2EcCQ,2.05873823,29.77878026
4004,-79.94802833,37.29503,37.29500598,-79.94798478,2019,6,EO9R3yxko8I-o8JULlyqkw,4.688153422,29.77878026
4004,-79.94802833,37.29503,37.29498322,-79.94799357,2017,6,iLcUqTRPMr1ZeT2JZGbaYg,6.042699059,29.77878026
4004,-79.94802833,37.29503,37.29498941,-79.94803011,2016,6,oXqX1C4msodxxyFsruE3vw,4.516083548,29.77878026
4004,-79.94802833,37.29503,37.2949809,-79.94799007,2015,8,jBCWKpBSTlasVjKuVzPXew,6.423649059,29.77878026
4004,-79.94802833,37.29503,37.29500774,-79.94802243,2015,11,f67httim2S6JMuJUWuu1wA,2.529715872,29.77878026
4005,-79.94808667,37.29494833,37.29493269,-79.94804616,2019,6,C-jWjLjqx6ReYzlCRVWRVg,3.982995382,29.79995204
4005,-79.94808667,37.29494833,37.2949002,-79.94804787,2017,6,EJ-8dOL24dTg18MSA3v3Ug,6.357936921,29.79995204
4005,-79.94808667,37.29494833,37.29494495,-79.9480582,2016,6,V0sSzkZCT0JpoddsjkfDBg,2.546479113,29.79995204
4005,-79.94808667,37.29494833,37.29489587,-79.94804736,2015,8,7D1DlwvErUUdRz04CIfomQ,6.79089047,29.79995204
4005,-79.94808667,37.29494833,37.2949257,-79.94807681,2015,11,1BzVeShwfJeAWb-zzuGfjA,2.663420977,29.79995204
4006,-79.94814167,37.294865,37.29485576,-79.94810268,2019,6,yh5jIcIpcpHCeLGghL5A4Q,3.598932309,29.79995204
4006,-79.94814167,37.294865,37.29481881,-79.9481014,2017,6,YLGgmgBi8L25lmv8OMjW0g,6.250450886,29.79995204
4006,-79.94814167,37.294865,37.29485418,-79.94811728,2016,6,fHruWHt-di3ldZuJC7N1LA,2.470465669,29.79995204
4006,-79.94814167,37.294865,37.29485449,-79.94807544,2015,8,ZR3qg91oRoUBmIiaQJxWbQ,5.973861005,29.79995204
4006,-79.94814167,37.294865,37.29484372,-79.94812906,2015,11,m9k5McSYIF_tDv4a7HFV9Q,2.616394167,29.79995204
4007,-79.94819333,37.29478833,37.29477656,-79.94815715,2019,6,itW0p0p3uFyg6XAsVX483g,3.45822826,29.69168701
4007,-79.94819333,37.29478833,37.29473878,-79.94815373,2017,6,rGwJ7PRMTft18pyHqqoa9A,6.529234659,29.69168701
4007,-79.94819333,37.29478833,37.29480943,-79.94814664,2016,6,ywzp3qBXwNI0YsbENHmBzg,4.749605819,29.69168701
4007,-79.94819333,37.29478833,37.29476784,-79.94813358,2015,8,AX4x56uEalhVvVrmRz6OQA,5.755503914,29.69168701
4007,-79.94819333,37.29478833,37.29476081,-79.94818088,2015,11,g_dE0Jm5Jv-a00FGDM_5WQ,3.252283029,29.69168701
4008,-79.94823667,37.29472,37.29469368,-79.94821213,2019,6,AXdW1rYSo-IrTkNA7_u-AQ,3.644379434,29.69168701
4008,-79.94823667,37.29472,37.29465561,-79.94820726,2017,6,_HQJZ9xINmUNgxStjK9KNQ,7.617656473,29.69168701
4008,-79.94823667,37.29472,37.29472005,-79.94820495,2016,6,pD2gJ5zh_HGmrW6rAlCpUA,2.805482445,29.69168701
4008,-79.94823667,37.29472,37.29468678,-79.94818814,2015,8,4915RFF5OG-j4c_u9DIpnA,5.663709423,29.69168701
4008,-79.94823667,37.29472,37.29467863,-79.94823458,2015,11,meRyQU7WHumzexrvE7ryDQ,4.604014742,29.69168701
4009,-79.948275,37.29466,37.2946079,-79.94826352,2019,6,nJKnPu_GEtW_U3rNw1NLGA,5.881049371,29.67131654
4009,-79.948275,37.29466,37.29456996,-79.94826292,2017,6,9y-2PFkYFGZI1m4-78Y5OA,10.06852377,29.67131654
4009,-79.948275,37.29466,37.29458458,-79.94829221,2016,6,ABnKLmLPSbnnsbBe2Os-Zg,8.52296032,29.67131654
4009,-79.948275,37.29466,37.29460221,-79.94824508,2015,8,YoLhQq0jl29_6XO5gJdNcQ,6.949774704,29.67131654
4009,-79.948275,37.29466,37.29459578,-79.94828708,2015,11,yi6kRCA1uAXyVY36zW83tg,7.220547581,29.67131654
4011,-79.94835667,37.29457333,37.29452064,-79.94831167,2019,6,8xDJS_Q4LzemUTR3O9EELw,7.082737053,29.67131654
4011,-79.94835667,37.29457333,37.29453899,-79.94832217,2017,6,qi10TJZzE_Ro9jrF5OwHvw,4.887814244,29.67131654
4011,-79.94835667,37.29457333,37.29451273,-79.9483401,2016,6,1kmcfoaAbHKOM_4m4yHL8w,6.895755357,29.67131654
4011,-79.94835667,37.29457333,37.29449606,-79.94828401,2015,8,gYkdUJHRcEosUAI2Yos5eQ,10.72976696,29.67131654
4011,-79.94835667,37.29457333,37.294514,-79.94830296,2015,11,dPdcP0xDzCVYahbpgA-Zgg,8.129553659,29.67131654
4017,-79.94874833,37.29465167,37.29464582,-79.94876304,2019,6,TagxEcOBWEiQHsDteMHTQA,1.454923371,29.88524999
4018,-79.94884333,37.29469333,37.29470305,-79.94887309,2019,6,yWqO4-vKP4U5QXdgi81G4A,2.845333956,29.88524999
4019,-79.948945,37.29473833,37.29473705,-79.94895906,2019,6,shJ6t6MwVd0mNstV9oUJ2w,1.251493149,29.99324682
4020,-79.94905333,37.29478833,37.29477279,-79.94905484,2019,6,Gzzfb7daAbMD7ZfG1CutYg,1.733482918,29.99324682
4021,-79.94916833,37.29483667,37.29480974,-79.94915738,2019,6,RCN-uQeN0cpITy4tFkK94A,3.146997818,29.68149466
4022,-79.94927833,37.29489,37.29484635,-79.94925957,2019,6,nCxKOa3x_FyeM_aXlY1PKQ,5.129927921,29.68149466
4023,-79.94938667,37.29493833,37.29488507,-79.94936108,2019,6,7GWgce3pYXOxGDAqr95MAw,6.339935816,29.68149466
4024,-79.94949333,37.29498833,37.29496477,-79.94956384,2019,6,kCfNWAaLH1ZybWlRKXpeFw,6.764876869,29.68149466
4025,-79.94959833,37.29503667,37.29500578,-79.94966654,2019,6,5Wu3pkWuBdX1oisCzxnV0g,6.943054535,29.68149466
4026,-79.94971,37.29508333,37.29504761,-79.94977035,2019,6,KaVlPVal2VSkoGPJtbiT0Q,6.654239327,29.68149466
4027,-79.94982167,37.29513333,37.29509017,-79.94987143,2019,6,aaeLhTlPp7k0NvyY1P0j2w,6.511817873,29.71211432
4028,-79.94993333,37.29518167,37.29513304,-79.94997226,2019,6,E5WvhXtyEblC5o_goocesQ,6.410412948,29.71211432
4029,-79.95015667,37.29527167,37.29521845,-79.95017766,2019,6,YkB591WJTHXMDGQ4rAWpCw,6.201847099,29.65100291
4030,-79.95026333,37.29531833,37.29526202,-79.9502819,2019,6,xdBoPzZ60ROfZxGuiAQ6Ew,6.47351239,29.65100291
4031,-79.95036333,37.295365,37.29530945,-79.95038417,2019,6,h1mF5DOaP7pU1Y5L1RGD-A,6.445865347,29.45250167
4032,-79.95046167,37.29541167,37.29535877,-79.95048483,2019,6,n8Mows6rRrQytt4ydxpCiw,6.228698656,29.45250167
4034,-79.95064833,37.2955,37.29546364,-79.95067683,2019,6,dN5wlfO62vptWkBny8TNbg,4.76482189,29.44289506
4035,-79.95073,37.29554667,37.29551589,-79.9507721,2019,6,e-H2HTbEocqP3iDoRoS8ug,5.058246235,29.44289506
4036,-79.95080667,37.29558833,37.2955686,-79.95086618,2019,6,11J6WONmWcKSRoEEnWkwqg,5.702953072,29.44289506
4038,-79.95095333,37.29564833,37.29562244,-79.95095829,2019,6,n6vmR9zw73LPtR0fmPiR1Q,2.912347075,29.46212143
4039,-79.95103333,37.29566333,37.29564977,-79.95100491,2019,6,dx5KF3wzTdPv55exyiCLWg,2.931784236,29.47175434
4040,-79.95111833,37.29565667,37.29570456,-79.95109779,2019,6,BXkqDkk2b8y26j-GicRjDQ,5.626594958,29.47175434
4088,-79.95385167,37.29750833,37.29754027,-79.95386666,2019,6,SvV61JO6941VfZ8lSZCXTQ,3.791017534,29.51687038
4089,-79.95377167,37.29758833,37.2976079,-79.95379581,2019,6,Mpwp00DJjoijSt8OzO5zoA,3.048353969,29.51687038
4090,-79.95368833,37.29767333,37.29767773,-79.95372427,2019,6,cdcRQz0ezzFfy4MFJNI6Jg,3.216306488,29.50744864
4091,-79.95360333,37.29776167,37.29774818,-79.95365333,2019,6,XC6YnmMTm5CPvZqikg7rug,4.669994082,29.50744864
4093,-79.95342,37.29794667,37.29792689,-79.95347653,2019,6,Hd1lmEgXxMzpxCM9MtmpkA,5.462571098,29.45417117
4094,-79.95332833,37.29803833,37.29806939,-79.95333354,2019,6,k4rE5tGOpP7c4_Keb6lsbg,3.484103113,29.498039
4095,-79.95323667,37.29813,37.29814198,-79.95326123,2019,6,uUvYoWJtROiHiAmsAJ5Qig,2.548381399,29.498039
4096,-79.95314667,37.29822167,37.29825118,-79.95315213,2019,6,F9RIX0B4Pov-LdWoYGoaQw,3.316637813,29.53575012
4097,-79.953055,37.29831,37.29832462,-79.95308221,2019,6,kuFD748Z_TTU999R9sqC4A,2.904683164,29.53575012
4098,-79.952965,37.298395,37.29839771,-79.95301289,2019,6,lpEwGxRwWvaLvLgMTjz44A,4.246960808,29.52630421
4099,-79.95287667,37.29848167,37.29846995,-79.95294118,2019,6,Lhe6qr0Jn2kzEbY17r7VBQ,5.853219494,29.52630421
4100,-79.95278833,37.29856667,37.29858176,-79.95282858,2019,6,89Al9KxgI-7QA2hf338NXA,3.935818859,29.47925597
4101,-79.95269667,37.29865,37.29865589,-79.95275346,2019,6,Bx84B2haZx_g8tuz10kArw,5.065379148,29.47925597
4102,-79.95260333,37.29873667,37.2987288,-79.95267833,2019,6,6Uv4KpYRxOEWlozmcWpZmA,6.691501807,29.51687038
4103,-79.95250667,37.29882333,37.29887267,-79.95251169,2019,6,q0yP5LQ7zInJC4MOUNwMcw,5.50449913,29.51687038
4104,-79.95241333,37.29891,37.29893135,-79.95240797,2019,6,OXF3nQ4BU8Kytbp_oBjwPw,2.421035904,29.53575012
4105,-79.95231167,37.29899667,37.29899333,-79.95226437,2017,6,8UEF3GzuDS5bslBXHvZb8A,4.19995524,29.53575012
4105,-79.95231167,37.29899667,37.29900743,-79.95231406,2015,11,mxSjJaw9lKxOXgje29EKWQ,1.214877216,29.53575012
4106,-79.952205,37.29908,37.29909243,-79.95219027,2017,6,uXhBms5IZ2hJvhVzcbRrRg,1.899013195,29.50744864
4106,-79.952205,37.29908,37.29909573,-79.95222143,2015,11,wnUcDUsl7v-oQjiczUwzWA,2.274652759,29.50744864
4107,-79.95209833,37.29916167,37.29916761,-79.95209628,2017,6,qsKgNmY_98wL3Xs04AanyA,0.684798062,29.50744864
4107,-79.95209833,37.29916167,37.29915416,-79.95214119,2015,11,fYrOFJftOFfGx-HrVbiPPA,3.881727899,29.50744864
4108,-79.95199667,37.29924333,37.29923841,-79.95200015,2017,6,KRfDs0BDBTgaghBc6_UiUQ,0.628169616,29.46052131
4108,-79.95199667,37.29924333,37.29924944,-79.95201014,2015,11,9Y3TM-brJ0PHLRVi8wSn_w,1.371792364,29.46052131
4109,-79.95190167,37.29931667,37.29930223,-79.95191026,2017,6,D5hT0cVr0ajcPYlHenXamQ,1.776841873,29.46052131
4109,-79.95190167,37.29931667,37.2993067,-79.95191632,2015,11,B4taCaorj0g7-6kSmW7-1Q,1.705347619,29.46052131
4110,-79.95181167,37.299385,37.29935858,-79.9518266,2017,6,qFr6JdS0QVmHkvI7uHsz-g,3.221141563,29.48864144
4110,-79.95181167,37.299385,37.29935994,-79.95182361,2015,11,-1tpz9eKNT1lOgyl-kDa7g,2.980199053,29.48864144
4111,-79.95172333,37.29944667,37.29941097,-79.95174106,2017,6,kO890ZX8giTPp1j4qrVa5g,4.267938594,29.48864144
4111,-79.95172333,37.29944667,37.29941057,-79.95173167,2015,11,o9V1JzkUTF5eyU0N7Xp8ww,4.080912127,29.48864144
4112,-79.95163667,37.29950167,37.29945751,-79.95165031,2017,6,HEeRNmDqzRyNvM-L25IXzg,5.056538443,29.31957127
4112,-79.95163667,37.29950167,37.29943498,-79.9516854,2015,11,2QQZvIXAlN9LDVfD9635Lg,8.577360756,29.31957127
4113,-79.95155667,37.29954833,37.29949909,-79.95155452,2017,6,UONEW9o_PaEKxvgDULs38w,5.478415789,29.31957127
